registration number,registration date,application number,application date,authors,authors count,right holders,contact to third parties,microchip name,first usage countries,first usage date,right holder on first usage date,expiration date,registration publish date,registration publish number,actual,publication URL
2022630043,20220317,2022630032,20220310,"Завьялов Сергей Анатольевич (RU)
Мурасов Константин Владимирович (RU)
Пузырев Павел Иванович (RU)
Ляшук Алексей Николаевич (RU)
Фахрутдинов Родион Ренатович (RU)
Коэмец Денис Альфредович (RU)
Семенов Кирилл Вадимович (RU)",7,Федеральное государственное бюджетное образовательное учреждение высшего образования «Омский государственный технический университет» (RU),"Россия, RU, 644050, г. Омск, пр. Мира, 11, ОмГТУ, Отдел инновационной деятельности, Федоров А.А., каб. Г-203",Усилитель разностного остатка,нет,,,20320317,20220317,3,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630043
2022630044,20220317,2022630031,20220310,"Садыков Жанат Булатович (RU)
Глухих Дмитрий Валерьевич (RU)
Ерохин Виктор Валерьевич (RU)
Квачев Максим Александрович (RU)
Коломойцев Олег Николаевич (RU)
Савочкин Денис Алексеевич (RU)
Лиходед Дмитрий Олегович (RU)",7,Федеральное государственное бюджетное образовательное учреждение высшего образования «Омский государственный технический университет» (RU),"Россия, RU , 644050, г. Омск, пр. Мира, 11, ОмГТУ, Отдел инновационной деятельности, Федоров А.А., каб. Г-203",МОП ключ с вольтодобавкой,нет,,,20320317,20220317,3,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630044
2022630045,20220321,2022630030,20220228,Просянников Иван Александрович (RU),1,Закрытое акционерное общество «Тезис-Интехна» (ЗАО «Тезис-Интехна») (RU),,Топология 12-битного конвейерного аналого-цифрового преобразователя с совмещенными малоразрядными каскадами,нет,,,20320321,20220321,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630045
2022630046,20220328,2022630034,20220322,"Пявина Карина Олеговна (RU)
Катин Дмитрий Юрьевич (RU)",2,Акционерное общество «ДжиЭс-Нанотех» (АО «ДжиЭс-Нанотех») (RU),,ТОПОЛОГИЯ МИКРОСХЕМЫ ИНТЕРФЕЙСА RS-485,нет,,,20320328,20220328,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630046
2022630047,20220408,2022630041,20220404,"Савченко Евгений Матвеевич (RU)
Дроздов Дмитрий Геннадьевич (RU)",2,Общество с ограниченной ответственностью «Центр инновационных разработок BAO» (RU),нет,"«Малошумящий усилитель диапазона частот 0,9-2,0 ГГц»",нет,,,20320408,20220408,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630047
2022630048,20220408,2022630039,20220404,"Савченко Евгений Матвеевич (RU)
Дроздов Дмитрий Геннадьевич (RU)",2,Общество с ограниченной ответственностью «Центр инновационных разработок BAO» (RU),нет,"«Малопотребляющий малошумящий усилитель диапазона частот 1,5-1,7 ГГц»",нет,,,20320408,20220408,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630048
2022630049,20220408,2022630038,20220404,"Савченко Евгений Матвеевич (RU)
Дроздов Дмитрий Геннадьевич (RU)",2,Общество с ограниченной ответственностью «Центр инновационных разработок BAO» (RU),нет,"«Усилитель средней мощности диапазона частот 0,05-4,0 ГГц с предварительными цепями согласования»",нет,,,20320408,20220408,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630049
2022630050,20220408,2022630036,20220404,"Савченко Евгений Матвеевич (RU)
Дроздов Дмитрий Геннадьевич (RU)",2,Общество с ограниченной ответственностью «Центр инновационных разработок BAO» (RU),нет,"«Малошумящий усилитель диапазона частот 1,0-2,1 ГГц»",нет,,,20320408,20220408,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630050
2022630051,20220408,2022630035,20220404,"Савченко Евгений Матвеевич (RU)
Дроздов Дмитрий Геннадьевич (RU)",2,Общество с ограниченной ответственностью «Центр инновационных разработок BAO» (RU),нет,"«Малошумящий усилитель диапазона частот 2,0-4,0 ГГц»",нет,,,20320408,20220408,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630051
2022630052,20220415,2022630045,20220407,,1,Общество с ограниченной ответственностью «Артек Электроникс» (RU),info@nevskylaw.ru,Топология интегральной микросхемы выбора строк пикселей сенсора изображений,РФ,20210901,,20310901,20220415,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630052
2022630053,20220415,2022630044,20220406,Миллер Андрей Иванович (RU),1,Общество с ограниченной ответственностью «Инжиниринговый центр по электронике и микроэлектронике» (RU),нет,МОНОЛИТНАЯ ИНТЕГРАЛЬНАЯ СХЕМА ЗАТВОРНОГО ДРАЙВЕРА НА ОСНОВЕ GAN,нет,,,20320415,20220415,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630053
2022630054,20220419,2022630042,20220404,"Савченко Евгений Матвеевич (RU)
Першин Александр Дмитриевич (RU)",2,Общество с ограниченной ответственностью «Центр инновационных разработок BAO» (RU),,«Перестраиваемый аналоговый СВЧ полосовой фильтр с диапазоном рабочих частот от 2 до 4 ГГц»,,,,20320419,20220419,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=TIMS&DocNumber=2022630054
